,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,transcript_id,gene_id,gene_name,transcript_name,CP209,GZ209,CP334,GZ334,CP336,GZ336
908,22.4679498940104,-2.92471282745288,0.718831343975985,-4.06870520041012,4.72751158407739e-05,0.000604123258230753,ENST00000394432.8,ENSG00000068831.19,RASGRP2,RASGRP2-211,77,5,21,3,35,6
909,18.8043005043234,-2.6340826405331,0.647435864578267,-4.06848428492437,4.73199518941624e-05,0.000604123258230753,ENST00000298351.5,ENSG00000165548.11,TMEM63C,TMEM63C-201,58,2,28,8,25,6
910,11.3752450009754,3.60527484319866,0.886231871066972,4.06809432260444,4.73991953801928e-05,0.000604469958667184,ENST00000220514.8,ENSG00000104147.9,OIP5,OIP5-201,3,5,2,40,1,26
911,2664.82602581984,-2.07958403234293,0.511384748079648,-4.0665742186332,4.77092955587761e-05,0.00060775672333655,ENST00000255224.8,ENSG00000132872.12,SYT4,SYT4-201,6670,1035,5862,758,2364,651
912,16.8690580837776,-2.80712875600207,0.69047912901036,-4.06547951713679,4.79338042580081e-05,0.000609947147383974,ENST00000276826.5,ENSG00000147799.12,ARHGAP39,ARHGAP39-201,50,1,32,5,20,7
913,12.1857503082764,-3.54598541860911,0.872355597536239,-4.06483941711832,4.80655439424389e-05,0.000610953600714133,ENST00000527717.5,ENSG00000137726.17,FXYD6,FXYD6-207,17,0,27,3,30,3
914,40.0977646434603,1.70685352919103,0.41996594630544,4.0642665059077,4.81837464713042e-05,0.000611785971334228,ENST00000377960.9,ENSG00000122694.16,GLIPR2,GLIPR2-202,26,33,18,84,19,66
915,85.6177290626529,2.38699718451776,0.587450800590243,4.06331420796332,4.83808337032772e-05,0.00061361702199621,ENST00000262120.10,ENSG00000128791.12,TWSG1,TWSG1-201,46,122,43,179,7,81
916,131.527954450529,2.0232380604729,0.498267470136936,4.06054615589668,4.89580572379157e-05,0.000620260102888659,ENST00000303887.10,ENSG00000166508.18,MCM7,MCM7-201,30,57,76,366,65,276
917,20.2038657588109,-2.57484709317314,0.634511282267259,-4.05800048814357,4.94946644762506e-05,0.000626374679658548,ENST00000369694.7,ENSG00000065609.15,SNAP91,SNAP91-204,49,2,24,10,42,6
918,98.2911330443582,-2.43439029866618,0.600200855511336,-4.05595939477997,4.99289335783694e-05,0.00063118221587906,ENST00000309739.6,ENSG00000172602.11,RND1,RND1-201,150,3,147,74,242,31
919,93.6168407685065,-1.6350270814275,0.403562365787655,-4.05148552005421,5.089347623411e-05,0.000642675507831171,ENST00000394576.3,ENSG00000081853.15,PCDHGA2,PCDHGA2-201,174,19,128,50,167,69
920,280.223897732412,1.11002963307053,0.274019432808547,4.05091573868811,5.10175782063101e-05,0.000643542385961119,ENST00000566458.5,ENSG00000205937.12,RNPS1,RNPS1-220,212,222,209,483,173,414
921,36.9658126230893,-2.27222023841744,0.561109540789094,-4.04951274794222,5.13243821628281e-05,0.000646709505971358,ENST00000220507.5,ENSG00000104140.7,RHOV,RHOV-201,40,5,61,19,96,15
922,11.0367942679649,4.56043096598683,1.12654264471717,4.04816540889294,5.16206615844138e-05,0.00064973728599471,ENST00000585124.6,ENSG00000178999.13,AURKB,AURKB-214,0,3,1,44,2,27
923,14.4986770279078,2.68792958691801,0.664517712114816,4.04493294597629,5.23381021693484e-05,0.00065734164034122,ENST00000268138.12,ENSG00000140534.14,TICRR,TICRR-201,5,14,4,27,4,32
924,10.2698781630198,4.48983372234309,1.10996456939206,4.04502436037416,5.23176836812191e-05,0.00065734164034122,ENST00000624301.3,ENSG00000276043.5,UHRF1,UHRF1-207,1,3,1,32,1,32
925,120.926304124185,1.55807500725715,0.38532540601083,4.04353043674819,5.26523174679599e-05,0.00066057312888181,ENST00000264381.8,ENSG00000114200.10,BCHE,BCHE-201,102,78,53,296,53,192
926,11.8668286378784,-4.30586034508083,1.06514338845179,-4.04251708433312,5.28804583530093e-05,0.000662004012067609,ENST00000496754.1,ENSG00000172209.6,GPR22,GPR22-203,32,2,13,0,28,1
927,162.768384590176,-1.46706683271375,0.362902976160923,-4.04258694220023,5.28647009033548e-05,0.000662004012067609,ENST00000568000.6,ENSG00000174943.11,KCTD13,KCTD13-208,382,47,230,139,199,75
928,444.991407736286,1.12211181736814,0.277608795285836,4.04206147796136,5.29833361616068e-05,0.000662577172581301,ENST00000406548.5,ENSG00000182944.18,EWSR1,EWSR1-207,312,338,315,741,304,712
929,52.0128659074355,-1.72473641292835,0.426861236953402,-4.04050839855629,5.33354548997869e-05,0.000666262598613592,ENST00000367202.9,ENSG00000143845.15,ETNK2,ETNK2-203,113,11,68,38,86,25
930,92.2127170935951,-2.67328711455442,0.662104180841897,-4.03756265540448,5.40094223908346e-05,0.000673956286930791,ENST00000651117.1,ENSG00000169255.15,B3GALNT1,B3GALNT1-221,233,30,199,5,110,21
931,18.7866975475444,-3.16183504606758,0.783285842803358,-4.03662989075797,5.42245097433417e-05,0.000675913464631021,ENST00000372851.8,ENSG00000101098.13,RIMS4,RIMS4-201,70,0,28,4,20,8
932,373.985168227587,1.47650721041572,0.365931387327405,4.03492911936157,5.4618783251602e-05,0.000679400237334526,ENST00000216264.13,ENSG00000100422.14,CERK,CERK-201,192,328,227,473,233,756
933,390.49599302283,-1.14376651480299,0.283467087644175,-4.03491821328731,5.46213202441286e-05,0.000679400237334526,ENST00000305414.8,ENSG00000129682.16,FGF13,FGF13-201,659,135,663,368,488,225
934,16.4518942263253,-2.97415227857014,0.737604024552072,-4.03218011232554,5.52618074534669e-05,0.000686630915950197,ENST00000382622.4,ENSG00000111218.12,PRMT8,PRMT8-202,28,0,26,7,42,5
935,155.372830116221,-1.57791771569684,0.391535448787734,-4.0300762563961,5.57587610309949e-05,0.000691325236928094,ENST00000336576.10,ENSG00000135924.17,DNAJB2,DNAJB2-201,292,29,188,111,288,104
936,51.8425266181872,-2.06762258319356,0.513024611047152,-4.03026002782452,5.57151840492437e-05,0.000691325236928094,ENST00000618959.1,ENSG00000185274.12,GALNT17,GALNT17-205,63,6,86,36,123,22
937,46.9097137841075,-1.77125989570859,0.439838722467505,-4.02706675249459,5.64770026418141e-05,0.000699483047660889,ENST00000392589.6,ENSG00000112290.13,WASF1,WASF1-207,84,14,70,32,85,16
938,5.62444058739567,-5.82387266352562,1.44645939224729,-4.02629530752148,5.6662520210898e-05,0.00070103256614869,ENST00000428026.6,ENSG00000060656.20,PTPRU,PTPRU-204,18,0,10,0,10,0
939,19.3424206063855,2.55409303869243,0.634989402486427,4.02226088922329,5.76421595974429e-05,0.000709371433858245,ENST00000460031.5,ENSG00000117385.16,P3H1,P3H1-207,3,19,12,48,4,31
940,240.665666795475,1.18492965292981,0.294590557282272,4.02229339548867,5.76342026926937e-05,0.000709371433858245,ENST00000367294.4,ENSG00000146476.11,ARMT1,ARMT1-201,158,209,182,417,150,335
941,90.4012570563159,1.47896506557597,0.367656355230319,4.02268325988673,5.75388524544509e-05,0.000709371433858245,ENST00000291842.10,ENSG00000160410.15,SHKBP1,SHKBP1-201,59,51,56,191,46,176
942,36.1429818348648,1.97808802464049,0.491712592600897,4.02285411113321,5.74971139834041e-05,0.000709371433858245,ENST00000356998.8,ENSG00000100060.18,MFNG,MFNG-201,10,24,23,93,16,64
943,347.974115869686,-1.26750750633182,0.315101024531466,-4.02254327232518,5.75730724030699e-05,0.000709371433858245,ENST00000310164.3,ENSG00000174460.4,ZCCHC12,ZCCHC12-201,448,119,596,272,577,208
944,57.1564227267685,-1.77977588050735,0.442859519230484,-4.01882719739186,5.84885455557817e-05,0.000719024969464879,ENST00000617533.5,ENSG00000174938.15,SEZ6L2,SEZ6L2-209,144,13,81,26,75,37
945,249.726161752853,1.17155134662117,0.291604654776762,4.01760166523421,5.87934723440213e-05,0.000721082711155364,ENST00000366669.9,ENSG00000135775.14,COG2,COG2-202,163,189,179,429,168,402
946,11.6767987506558,-4.44863706328343,1.10733143082465,-4.01743953025016,5.88339260108141e-05,0.000721082711155364,ENST00000418658.6,ENSG00000144619.15,CNTN4,CNTN4-203,49,1,15,2,13,0
947,34.421063356763,2.21536934842805,0.551442757291115,4.01740583068085,5.8842337566922e-05,0.000721082711155364,ENST00000450518.6,ENSG00000136518.17,ACTL6A,ACTL6A-203,6,23,16,101,18,56
948,8.07158488002927,6.56687508143271,1.63543598032822,4.01536664254799,5.93534524477915e-05,0.000726578919469009,ENST00000672188.1,ENSG00000171885.18,AQP4,AQP4-208,0,20,0,1,0,12
949,64.1992765763592,1.68127681086153,0.418817155108898,4.01434561682263,5.96109454969345e-05,0.000728962089032587,ENST00000263097.9,ENSG00000064666.15,CNN2,CNN2-201,44,54,27,93,31,136
950,206.639509120204,1.22797182861696,0.305930502557473,4.01389145035078,5.97258215863719e-05,0.000729598062641943,ENST00000344651.5,ENSG00000175970.11,UNC119B,UNC119B-201,156,171,166,351,97,319
951,21.1980317267996,-2.75803918838387,0.687333311303079,-4.01266626108234,6.00367652967386e-05,0.000731855736626735,ENST00000443271.2,ENSG00000110675.13,ELMOD1,ELMOD1-202,33,1,61,14,32,3
952,9.75507850110433,-5.64485694816247,1.40671572132579,-4.01279154173549,6.00048998017084e-05,0.000731855736626735,ENST00000255448.8,ENSG00000133083.15,DCLK1,DCLK1-201,44,0,13,1,10,0
953,31.0989752645501,-2.14345607666302,0.534248091958637,-4.01209870269218,6.01813262402046e-05,0.000732848154268179,ENST00000396556.7,ENSG00000144645.15,OSBPL10,OSBPL10-201,71,5,50,24,50,7
954,36.9654733168596,-2.06268487495754,0.514305831446555,-4.01061926355367,6.05597002655071e-05,0.000736645351930138,ENST00000304062.11,ENSG00000168993.15,CPLX1,CPLX1-201,78,5,43,19,76,20
955,169.424124961808,-1.39039992902269,0.34669995830118,-4.01038389458024,6.06201043596107e-05,0.000736645351930138,ENST00000290881.11,ENSG00000196123.13,KIAA0895L,KIAA0895L-201,359,45,256,160,215,84
956,489.565853570878,-1.23208128408694,0.307245806082973,-4.01008332642369,6.06973238364944e-05,0.000736812178998449,ENST00000393459.5,ENSG00000107819.14,SFXN3,SFXN3-201,872,137,815,331,626,410
957,12.2808946079968,4.66949663803286,1.16480046189304,4.00883824380012,6.10181932335122e-05,0.0007399332627742,ENST00000296181.9,ENSG00000082781.12,ITGB5,ITGB5-201,1,29,1,14,1,8
958,312.46958730943,-1.82305267301386,0.45485694663222,-4.00796928905191,6.12430818121591e-05,0.000741885140323702,ENST00000615612.2,ENSG00000128266.9,GNAZ,GNAZ-203,881,121,413,121,366,113
959,19.4710283991694,-2.43527942620525,0.607789887926915,-4.00677845186211,6.15525495994617e-05,0.000744457936159828,ENST00000545433.2,ENSG00000188580.15,NKAIN2,NKAIN2-204,34,5,33,6,40,6
960,126.837856590757,1.45615404518207,0.363433517981069,4.00665864081892,6.15837672308001e-05,0.000744457936159828,ENST00000381280.4,ENSG00000198732.11,SMOC1,SMOC1-202,81,70,69,298,76,223
961,288.778573649395,-1.51119136222203,0.377693394620777,-4.00110614520898,6.30470664311218e-05,0.000761354012417449,ENST00000377012.8,ENSG00000204681.11,GABBR1,GABBR1-203,660,73,334,160,437,213
962,291.957061703852,-1.26669679076382,0.316689666198824,-3.99980462251196,6.33947989323618e-05,0.00076475742371108,ENST00000337737.8,ENSG00000178498.16,DTX3,DTX3-201,420,82,470,274,475,171
963,19.1577096355735,-2.61932510148644,0.655142813110985,-3.99809789418038,6.38535435758943e-05,0.000769491560953534,ENST00000621364.4,ENSG00000185164.15,NOMO2,NOMO2-211,55,1,25,9,32,7
964,34.9200363422546,2.42917675056386,0.607786202806435,3.99676191948289,6.42148254705481e-05,0.000773042582557792,ENST00000269305.9,ENSG00000141510.18,TP53,TP53-201,8,11,18,104,11,85
965,11.2387332730558,3.29613936228258,0.824769972912741,3.99643472790601,6.43036009761375e-05,0.000773309108111996,ENST00000407661.7,ENSG00000138101.20,DTNB,DTNB-211,1,9,4,24,2,29
966,10.6794261188772,3.43576112729585,0.860195919098814,3.99416115679243,6.49236951606392e-05,0.000779958056251779,ENST00000370247.7,ENSG00000137936.18,BCAR3,BCAR3-204,2,15,3,21,1,17
967,13.2712959974241,2.83642435202774,0.710359741791391,3.99294073855427,6.52588823551478e-05,0.000783174074179411,ENST00000369907.7,ENSG00000134222.16,PSRC1,PSRC1-203,4,9,3,39,4,26
968,31.2471264152706,-2.49082670434718,0.623976600688431,-3.99185915240902,6.55573077260619e-05,0.000785131636905004,ENST00000344657.5,ENSG00000153820.13,SPHKAP,SPHKAP-201,89,11,59,8,32,5
969,28.8001421949116,-2.22279798029693,0.556812219881571,-3.99200646273477,6.55165868213076e-05,0.000785131636905004,ENST00000556603.6,ENSG00000100605.17,ITPK1,ITPK1-210,87,5,43,17,33,9
970,50.6591368631289,-1.81157723742483,0.454276649669692,-3.98782820719937,6.66809198695524e-05,0.000797765025862016,ENST00000197268.13,ENSG00000084444.14,FAM234B,FAM234B-201,117,17,102,26,50,20
971,37.6384683428942,-1.92687961138893,0.48339419863557,-3.98614550366501,6.71553387363284e-05,0.000802613497461474,ENST00000372919.8,ENSG00000138279.16,ANXA7,ANXA7-201,89,12,49,18,60,14
972,30.6126950445389,-2.60213362936105,0.653080289457974,-3.98440080242002,6.76506088883708e-05,0.000806666035210331,ENST00000529415.7,ENSG00000254402.7,LRRC24,LRRC24-201,38,1,44,13,87,14
973,7.434299313558,5.49977574873882,1.38039056816696,3.9842171306937,6.77029485820648e-05,0.000806666035210331,ENST00000261653.10,ENSG00000111450.14,STX2,STX2-201,1,8,0,18,0,17
974,12.6145578403453,-3.36092297094548,0.843502560751146,-3.98448460897682,6.76267398216517e-05,0.000806666035210331,ENST00000350119.9,ENSG00000149927.18,DOC2A,DOC2A-201,34,0,16,3,27,4
975,76.2202740204909,-1.63225798960383,0.409922796203233,-3.9818668410785,6.83760859737834e-05,0.000813850746385392,ENST00000227756.5,ENSG00000110328.6,GALNT18,GALNT18-201,171,21,104,63,112,28
976,9.147833384643,4.89223296559806,1.2289863606966,3.98070566285626,6.87109870281346e-05,0.000816998979981048,ENST00000334504.12,ENSG00000197565.17,COL4A6,COL4A6-201,0,8,1,34,1,14
977,20.3833948536008,3.54863096674265,0.891989467482406,3.97833281233519,6.94001846049554e-05,0.000824349173327028,ENST00000329608.11,ENSG00000184371.14,CSF1,CSF1-201,10,33,0,21,1,40
